survey_date,survey_file,survey_path,event_date,event_id,days_before,event_volume,event_alongshore_start,event_alongshore_end
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-29,588,28,8.024608101625956,867.4260751567781,878.93673497485
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,589,8,8.014682627144664,676.1426856894977,681.3213314716704
2022-12-12,20221212_00567_00768_1617_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221212_00567_00768_1617_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-12-20,590,8,8.007859871501966,1555.327485961374,1561.5497102811933
2024-11-04,20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20241104_00590_00636_1522_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2024-11-12,591,8,8.003492098521448,1590.4412195454352,1600.406469297595
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-08,592,20,7.997044970987109,932.8109051794744,939.6324292565696
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-17,593,8,7.992292738804741,1661.4967110333964,1671.2341556665488
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-17,594,8,7.981700210130034,1853.6547015770336,1858.1956023601815
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,595,15,7.972197156287175,829.179938308429,832.6625798447058
2019-11-18,20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191118_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-26,596,8,7.959125788732466,1378.4448927594349,1381.7747100526467
2019-11-12,20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191112_00519_00636_NoWaves_Blacks_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-11-22,597,10,7.954455060183732,858.2548215151764,874.7287764931098
2019-03-08,20190308_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190308_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-03-15,598,7,7.950526572777124,1375.5735085895285,1380.512740324717
2019-04-01,20190401_00568_00636_NoWaves_DelMarTorrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190401_00568_00636_NoWaves_DelMarTorrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-04-09,599,8,7.928764979942533,1633.5447906940244,1642.2530767587014
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,600,7,7.91825824779413,2089.3717849096283,2095.8706275955774
2022-11-14,20221114_00567_00769_1746_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221114_00567_00769_1746_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-11-21,601,7,7.893995493037667,44.28670475911349,45.756876861676574
2019-07-08,20190708_00568_00636_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190708_00568_00636_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-07-22,602,14,7.841265156484459,1014.8290854506196,1042.56631099293
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-17,603,8,7.838766631625227,1526.1814436558634,1536.0735008865595
2025-02-25,20250225_00590_00636_1310_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250225_00590_00636_1310_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-03-10,604,13,7.834399839877318,469.4353388948366,506.7919298200868
2020-06-24,20200624_00518_00639_0602_NoWaves_BlacksTorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200624_00518_00639_0602_NoWaves_BlacksTorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2020-07-08,605,14,7.833893769158916,875.2408258970827,878.1805453011766
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-23,606,14,7.828240642786859,1582.5278806397691,1584.0508400052786
2023-01-09,20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230109_00567_00732_1453_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-20,607,11,7.81686355731374,2080.8374386802316,2089.1003202875145
2023-05-02,20230502_00567_00636_1342_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230502_00567_00636_1342_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2023-05-15,608,13,7.803932199387015,851.6108550103381,855.0131642059423
2017-06-28,20170628_00590_00619_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170628_00590_00619_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-07-13,609,15,7.788505198971847,1488.0389137365855,1499.3174434900284
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,610,7,7.785064813461476,1529.389353195671,1535.540268545505
2018-11-27,20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-04,611,7,7.784712305646477,1460.2943959720433,1470.8359203394502
2023-09-18,20230918_00567_00768_1636_NoWaves_Torrey_Encinitas_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20230918_00567_00768_1636_NoWaves_Torrey_Encinitas_beach_cliff_ground_cropped_nobeach_noveg.las,2023-09-29,612,11,7.774925368944253,1006.6157007138244,1009.4973248443566
2020-01-14,20200114_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200114_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-01-21,613,7,7.765128742570009,1444.0303401737474,1452.375590138137
2017-04-11,20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170411_00588_00621_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-04-20,614,9,7.763971685342175,1365.7968853479251,1369.861369089689
2019-09-16,20190916_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190916_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-09-24,615,8,7.758840513391388,378.5649744300172,380.05418240465224
2019-11-22,20191122_00567_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191122_00567_00636_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-02,616,10,7.753662671564605,1193.6097398097627,1196.1239977777004
2018-11-27,20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-04,617,7,7.747185432454562,1514.3881785431877,1520.5503067336977
2017-05-17,20170517_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170517_00590_00622_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-06-13,618,27,7.743434548150289,1371.0080463904887,1375.8834600411355
2023-12-28,20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20231228_00567_00769_1442_NoWaves_Torrey_Encinitas_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-10,619,13,7.740819808553859,1513.5772473099642,1520.5503067336977
2024-02-12,20240212_00589_00683_1558_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240212_00589_00683_1558_NoWaves_DelMar_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-02-26,620,14,7.735402423316257,1516.2807305855677,1548.3146012295038
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,621,15,7.734964118974956,1528.0814253729768,1533.9796409527771
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,622,7,7.733671283684772,1431.8072341051884,1440.2849980620667
2019-02-06,20190206_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190206_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-02-15,623,9,7.732388873991062,710.5379591425881,729.5883038993925
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-04,624,15,7.72382289729037,608.2400950216688,617.1065980484709
2024-01-10,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-19,625,9,7.712108574434738,1392.206948348787,1397.5826455485076
2022-12-20,20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20221220_00567_00768_1053_NoWaves_TorreyExtended_beach_cliff_ground_cropped_nobeach_noveg.las,2023-01-06,626,17,7.688127372110196,1539.0835563293658,1542.7934438255616
2017-03-01,20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20170301_00590_00612_NoWaves_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2017-03-29,627,28,7.6804814236350785,1424.551317662932,1431.2102207695134
2019-12-09,20191209_00568_00636_2304_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191209_00568_00636_2304_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-16,628,7,7.669002535278714,1191.2693299367093,1196.1239977777004
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,629,8,7.656878425154498,608.2400950216688,616.8452832708135
2018-12-26,20181226_00568_00622_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181226_00568_00622_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-07,630,12,7.652181141998266,1582.5278806397691,1584.0508400052786
2019-07-08,20190708_00568_00636_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190708_00568_00636_NoWaves_Torrey_Delmar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-07-22,631,14,7.651066829715989,1517.3044043639677,1521.6041071079671
2019-12-15,20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191215_00568_00636_1626_NoWaves_TorreyDelMarIntensive_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-22,632,7,7.634329945094046,1435.5695533719845,1441.666988848243
2024-01-10,20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240110_00567_00636_1419_NoWaves_TorreyDelMar_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-19,633,9,7.631097764878024,1073.9865387449972,1087.0344690061174
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-14,634,7,7.628851416799461,1367.947822694667,1372.1621282696724
2025-04-21,20250421_00590_00636_1047_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250421_00590_00636_1047_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-04-29,635,8,7.624662412135002,1777.1103120804764,1786.2931417608634
2019-12-07,20191207_00568_00636_2221_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20191207_00568_00636_2221_NoWaves_TorreyDelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2019-12-14,636,7,7.617495795789675,1192.2175462199375,1196.1239977777004
2022-09-13,20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20220913_00567_00769_0423_NoWaves_Torrey_Extended_beach_cliff_ground_cropped_nobeach_noveg.las,2022-09-26,637,13,7.595703232800844,1673.9363434272818,1676.9704043930396
2025-06-02,20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250602_00590_00636_1138_DelMar_NoWaves_beach_cliff_ground_cropped_nobeach_noveg.las,2025-06-16,638,14,7.594739723705255,932.8109051794744,943.5396052775905
2020-03-19,20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20200319_00568_00636_NoWaves_TorreyDelmar_beach_cliff_ground_cropped_nobeach_noveg.las,2020-04-08,639,20,7.590786214867101,2044.4757801862431,2050.8454049015418
2024-01-19,20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240119_00494_00684_1050_NoWaves_LJShores_Cardiff_beach_cliff_ground_cropped_nobeach_noveg.las,2024-01-29,640,10,7.583608314346764,718.226168800611,726.662110676989
2018-12-10,20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground_cropped_nobeach_noveg.las,2018-12-18,641,8,7.57181629013386,2026.515728172846,2037.025078425184
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-14,642,7,7.559551741092395,825.3525774390437,831.1005875989795
2025-01-28,20250128_00567_00637_1429_NoWaves_TorreyDelMar_jumbo_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20250128_00567_00637_1429_NoWaves_TorreyDelMar_jumbo_miniRanger_beach_cliff_ground_cropped_nobeach_noveg.las,2025-02-10,643,13,7.553541446050444,933.055785369128,937.4340017661452
2019-01-07,20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20190107_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground_cropped_nobeach_noveg.las,2019-01-19,644,12,7.538493876020002,945.2459702896886,962.4671459449456
2024-04-16,20240416_00567_00666_1015_NoWaves_Torrey_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,/project/group/LiDAR/LidarProcessing/LidarProcessingCliffs/results/DelMar/noveg/20240416_00567_00666_1015_NoWaves_Torrey_Solana_beach_cliff_ground_cropped_nobeach_noveg.las,2024-05-01,645,15,7.534192458894707,970.0518036843278,982.3469382934272
